year,rank,mean,song,artist,occ
2000,1,4.346153846153846,Say My Name,Destiny's Child,25
2000,2,3.1923076923076925,Say My Name,Destiny's Child,25
2000,3,4.134615384615385,Thong Song,Sisqo,25
2000,4,4.730769230769231,Thong Song,Sisqo,25
2000,5,5.076923076923077,Say My Name,Destiny's Child,25
2000,6,3.5576923076923075,Thong Song,Sisqo,25
2000,7,2.980769230769231,Thong Song,Sisqo,25
2000,8,3.019230769230769,Thong Song,Sisqo,25
2000,9,3.730769230769231,Bring It All To Me,Blaque,20
2000,10,3.980769230769231,Say My Name,Destiny's Child,25
2001,1,2.25,Butterfly,Crazy Town,18
2001,2,2.3461538461538463,Butterfly,Crazy Town,18
2001,3,2.4038461538461537,Someone To Call My Lover,Janet,15
2001,4,1.9230769230769231,Butterfly,Crazy Town,18
2001,5,1.3076923076923077,Someone To Call My Lover,Janet,15
2001,6,1.7884615384615385,Butterfly,Crazy Town,18
2001,7,3.673076923076923,Always On Time,Ja Rule Featuring Ashanti,20
2001,8,3.2115384615384617,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,20
2001,9,3.173076923076923,Always On Time,Ja Rule Featuring Ashanti,20
2001,10,3.6538461538461537,Put It On Me,Ja Rule Featuring Lil' Mo & Vita,20
2002,1,3.480769230769231,Always On Time,Ja Rule Featuring Ashanti,20
2002,2,2.8461538461538463,Always On Time,Ja Rule Featuring Ashanti,20
2002,3,3.7916666666666665,Always On Time,Ja Rule Featuring Ashanti,20
2002,4,2.7142857142857144,Always On Time,Ja Rule Featuring Ashanti,20
2002,5,5.173913043478261,Hey Baby,No Doubt Featuring Bounty Killer,57
2002,6,5.604166666666667,Hey Baby,No Doubt Featuring Bounty Killer,57
2002,7,1.816326530612245,"Bump, Bump, Bump",B2K & P. Diddy,18
2002,8,1.6326530612244898,Luv U Better,LL Cool J,9
2002,9,3.28,Hey Baby,No Doubt Featuring Bounty Killer,57
2002,10,3.38,Hey Baby,No Doubt Featuring Bounty Killer,57
2003,1,7.076923076923077,All I Have,Jennifer Lopez Featuring LL Cool J,27
2003,2,5.1923076923076925,Rock Wit U (Awww Baby),Ashanti,39
2003,3,7.653061224489796,Rock Wit U (Awww Baby),Ashanti,39
2003,4,4.021739130434782,Rock Wit U (Awww Baby),Ashanti,39
2003,5,5.957446808510638,Rock Wit U (Awww Baby),Ashanti,39
2003,6,3.3777777777777778,Mesmerize,Ja Rule Featuring Ashanti,34
2003,7,3.375,Rock Wit U (Awww Baby),Ashanti,39
2003,8,3.2448979591836733,Mesmerize,Ja Rule Featuring Ashanti,34
2003,9,3.652173913043478,Rock Wit U (Awww Baby),Ashanti,39
2003,10,4.6875,Rock Wit U (Awww Baby),Ashanti,39
2004,1,1.8461538461538463,Slow Jamz,Twista Featuring Kanye West & Jamie Foxx,7
2004,2,5.903846153846154,Sunshine,Lil' Flip Featuring Lea,20
2004,3,6.134615384615385,Sunshine,Lil' Flip Featuring Lea,20
2004,4,5.038461538461538,You Don't Know My Name,Alicia Keys,15
2004,5,3.923076923076923,Sunshine,Lil' Flip Featuring Lea,20
2004,6,2.769230769230769,You Don't Know My Name,Alicia Keys,15
2004,7,3.230769230769231,Sunshine,Lil' Flip Featuring Lea,20
2004,8,2.423076923076923,Just Lose It,Eminem,9
2004,9,2.5961538461538463,Let Me Love You,Mario,16
2004,10,2.75,Sunshine,Lil' Flip Featuring Lea,20
2005,1,7.884615384615385,Don't Forget About Us,Mariah Carey,19
2005,2,2.2115384615384617,Don't Forget About Us,Mariah Carey,19
2005,3,3.3076923076923075,Let Me Love You,Mario,16
2005,4,3.019230769230769,We Belong Together,Mariah Carey,13
2005,5,2.1153846153846154,We Belong Together,Mariah Carey,13
2005,6,2.3076923076923075,Let Me Love You,Mario,16
2005,7,3.173076923076923,Don't Forget About Us,Mariah Carey,19
2005,8,2.4423076923076925,Let Me Love You,Mario,16
2005,9,2.076923076923077,We Belong Together,Mariah Carey,13
2005,10,2.5384615384615383,Lose My Breath,Destiny's Child,14
2006,1,2.4615384615384617,Don't Forget About Us,Mariah Carey,19
2006,2,1.5961538461538463,Hips Don't Lie,Shakira Featuring Wyclef Jean,8
2006,3,2.076923076923077,Be Without You,Mary J. Blige,12
2006,4,4.294117647058823,Don't Forget About Us,Mariah Carey,19
2006,5,3.0961538461538463,Be Without You,Mary J. Blige,12
2006,6,1.9807692307692308,Deja Vu,Beyonce Featuring Jay Z,11
2006,7,2.7333333333333334,Don't Forget About Us,Mariah Carey,19
2006,8,2.9183673469387754,Sexy Love,Ne-Yo,16
2006,9,3.046511627906977,Sexy Love,Ne-Yo,16
2006,10,2.5208333333333335,Unpredictable,Jamie Foxx Featuring Ludacris,15
2007,1,1.6538461538461537,Irreplaceable,Beyonce,6
2007,2,1.0384615384615385,Irreplaceable,Beyonce,6
2007,3,1.5769230769230769,The Way I Are,Timbaland Featuring Keri Hilson,14
2007,4,2.0961538461538463,The Way I Are,Timbaland Featuring Keri Hilson,14
2007,5,2.0961538461538463,The Way I Are,Timbaland Featuring Keri Hilson,14
2007,6,1.7115384615384615,The Way I Are,Timbaland Featuring Keri Hilson,14
2007,7,1.2884615384615385,The Way I Are,Timbaland Featuring Keri Hilson,14
2007,8,1.25,Make Me Better,Fabolous Featuring Ne-Yo,7
2007,9,1.8461538461538463,Make Me Better,Fabolous Featuring Ne-Yo,7
2007,10,3.5384615384615383,Last Night,Diddy Featuring Keyshia Cole,31
2008,1,2.0576923076923075,Womanizer,Britney Spears,9
2008,2,1.8846153846153846,Whatever You Like,T.I.,8
2008,3,0.8461538461538461,Sexy Can I,Ray J & Yung Berg,3
2008,4,1.5961538461538463,Womanizer,Britney Spears,9
2008,5,1.8653846153846154,Burnin' Up,Jonas Brothers,11
2008,6,1.4615384615384615,Womanizer,Britney Spears,9
2008,7,1.2884615384615385,Womanizer,Britney Spears,9
2008,8,1.2115384615384615,Burnin' Up,Jonas Brothers,11
2008,9,1.1730769230769231,Burnin' Up,Jonas Brothers,11
2008,10,1.4230769230769231,Shawty Get Loose,Lil Mama Featuring Chris Brown & T-Pain,10
2009,1,0.75,Down,Jay Sean Featuring Lil Wayne,12
2009,2,2.5961538461538463,Down,Jay Sean Featuring Lil Wayne,12
2009,3,2.6346153846153846,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2009,4,3.1153846153846154,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2009,5,1.8653846153846154,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2009,6,2.2115384615384617,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2009,7,2.8076923076923075,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2009,8,1.4230769230769231,Womanizer,Britney Spears,9
2009,9,2.0576923076923075,We Made You,Eminem,17
2009,10,2.5576923076923075,Kiss Me Thru The Phone,Soulja Boy Tell 'em Featuring Sammie,15
2010,1,5.153846153846154,Nothin' On You,B.o.B Featuring Bruno Mars,30
2010,2,6.211538461538462,Nothin' On You,B.o.B Featuring Bruno Mars,30
2010,3,3.5961538461538463,Nothin' On You,B.o.B Featuring Bruno Mars,30
2010,4,4.576923076923077,Nothin' On You,B.o.B Featuring Bruno Mars,30
2010,5,6.538461538461538,Baby,Justin Bieber Featuring Ludacris,56
2010,6,2.6538461538461537,Rude Boy,Rihanna,26
2010,7,2.6538461538461537,Nothin' On You,B.o.B Featuring Bruno Mars,30
2010,8,6.3076923076923075,Baby,Justin Bieber Featuring Ludacris,56
2010,9,4.403846153846154,Baby,Justin Bieber Featuring Ludacris,56
2010,10,3.673076923076923,Baby,Justin Bieber Featuring Ludacris,56
2011,1,3.9423076923076925,Born This Way,Lady Gaga,24
2011,2,3.480769230769231,F**k You! (Forget You),CeeLo Green,13
2011,3,2.423076923076923,F**k You! (Forget You),CeeLo Green,13
2011,4,2.480769230769231,Born This Way,Lady Gaga,24
2011,5,1.9615384615384615,Born This Way,Lady Gaga,24
2011,6,2.019230769230769,The Edge Of Glory,Lady Gaga,8
2011,7,2.75,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,68
2011,8,1.3846153846153846,Give Me Everything,"Pitbull Featuring Ne-Yo, Afrojack & Nayer",10
2011,9,2.9423076923076925,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,68
2011,10,3.2115384615384617,Hey Baby (Drop It To The Floor),Pitbull Featuring T-Pain,68
2012,1,4.038461538461538,Whistle,Flo Rida,47
2012,2,3.5384615384615383,Whistle,Flo Rida,47
2012,3,3.0,Whistle,Flo Rida,47
2012,4,3.0576923076923075,Whistle,Flo Rida,47
2012,5,1.0576923076923077,One More Night,Maroon 5,7
2012,6,3.423076923076923,Whistle,Flo Rida,47
2012,7,1.9807692307692308,Whistle,Flo Rida,47
2012,8,2.0384615384615383,Whistle,Flo Rida,47
2012,9,3.980769230769231,Scream,Usher,67
2012,10,6.903846153846154,Scream,Usher,67
2013,1,1.3461538461538463,Royals,Lorde,3
2013,2,0.3076923076923077,Mirrors,Justin Timberlake,5
2013,3,1.25,Counting Stars,OneRepublic,7
2013,4,0.6730769230769231,Counting Stars,OneRepublic,7
2013,5,1.0769230769230769,Counting Stars,OneRepublic,7
2013,6,3.5576923076923075,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,72
2013,7,1.5192307692307692,Counting Stars,OneRepublic,7
2013,8,2.8076923076923075,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,72
2013,9,4.461538461538462,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,72
2013,10,4.076923076923077,Cups (Pitch Perfect's When I'm Gone),Anna Kendrick,72
2014,1,1.1153846153846154,Shake It Off,Taylor Swift,7
2014,2,2.019230769230769,Shake It Off,Taylor Swift,7
2014,3,1.8076923076923077,Animals,Maroon 5,8
2014,4,2.1346153846153846,Animals,Maroon 5,8
2014,5,2.1923076923076925,Animals,Maroon 5,8
2014,6,1.6538461538461537,Shake It Off,Taylor Swift,7
2014,7,1.6538461538461537,Animals,Maroon 5,8
2014,8,1.9423076923076923,Animals,Maroon 5,8
2014,9,1.8431372549019607,Love Never Felt So Good,Michael Jackson & Justin Timberlake,20
2014,10,1.3137254901960784,Shake It Off,Taylor Swift,7
2015,1,0.8076923076923077,Bad Blood,Taylor Swift Featuring Kendrick Lamar,13
2015,2,4.096153846153846,Trap Queen,Fetty Wap,21
2015,3,3.4423076923076925,Trap Queen,Fetty Wap,21
2015,4,3.480769230769231,Trap Queen,Fetty Wap,21
2015,5,2.9038461538461537,Trap Queen,Fetty Wap,21
2015,6,4.0576923076923075,Trap Queen,Fetty Wap,21
2015,7,3.6153846153846154,Trap Queen,Fetty Wap,21
2015,8,3.826923076923077,Trap Queen,Fetty Wap,21
2015,9,4.115384615384615,Trap Queen,Fetty Wap,21
2015,10,2.3653846153846154,Trap Queen,Fetty Wap,21
2016,1,0.9433962264150944,Love Yourself,Justin Bieber,6
2016,2,0.9433962264150944,Love Yourself,Justin Bieber,6
2016,3,0.9245283018867925,Love Yourself,Justin Bieber,6
2016,4,1.6226415094339623,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2016,5,1.9811320754716981,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2016,6,1.2264150943396226,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2016,7,1.6666666666666667,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2016,8,1.62,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2016,9,1.8113207547169812,Cake By The Ocean,DNCE,7
2016,10,1.8775510204081634,Side To Side,Ariana Grande Featuring Nicki Minaj,9
2017,1,3.576923076923077,Shape Of You,Ed Sheeran,14
2017,2,4.730769230769231,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,14
2017,3,1.8269230769230769,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,14
2017,4,3.2884615384615383,Wild Thoughts,DJ Khaled Featuring Rihanna & Bryson Tiller,14
2017,5,2.5576923076923075,Shape Of You,Ed Sheeran,14
2017,6,3.1923076923076925,Sorry Not Sorry,Demi Lovato,25
2017,7,2.5,Sorry Not Sorry,Demi Lovato,25
2017,8,3.519230769230769,Sorry Not Sorry,Demi Lovato,25
2017,9,3.8076923076923075,Sorry Not Sorry,Demi Lovato,25
2017,10,2.173076923076923,Sorry Not Sorry,Demi Lovato,25
2018,1,0.40384615384615385,Perfect,Ed Sheeran,3
2018,2,1.7884615384615385,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,3,1.8076923076923077,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,4,1.5961538461538463,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,5,1.6730769230769231,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,6,1.6153846153846154,All I Want For Christmas Is You,Mariah Carey,14
2018,7,2.4615384615384617,All I Want For Christmas Is You,Mariah Carey,14
2018,8,1.5192307692307692,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,9,1.4230769230769231,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2018,10,1.4423076923076923,Meant To Be,Bebe Rexha & Florida Georgia Line,13
2019,1,1.75,All I Want For Christmas Is You,Mariah Carey,14
2019,2,1.3076923076923077,I Don't Care,Ed Sheeran & Justin Bieber,11
2019,3,2.5961538461538463,Please Me,Cardi B & Bruno Mars,21
2019,4,2.0576923076923075,Please Me,Cardi B & Bruno Mars,21
2019,5,3.0,Please Me,Cardi B & Bruno Mars,21
2019,6,2.173076923076923,Please Me,Cardi B & Bruno Mars,21
2019,7,2.1923076923076925,Please Me,Cardi B & Bruno Mars,21
2019,8,2.0576923076923075,Dancing With A Stranger,Sam Smith & Normani,12
2019,9,0.9038461538461539,Dancing With A Stranger,Sam Smith & Normani,12
2019,10,1.3846153846153846,Please Me,Cardi B & Bruno Mars,21
2020,1,1.4038461538461537,All I Want For Christmas Is You,Mariah Carey,14
2020,2,1.9230769230769231,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,3,2.8653846153846154,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,4,2.1538461538461537,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,5,1.7884615384615385,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,6,1.5576923076923077,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,7,1.2115384615384615,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,8,2.1346153846153846,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2020,9,1.9230769230769231,Come & Go,Juice WRLD x Marshmello,10
2020,10,1.4423076923076923,Good As Hell,Lizzo,14
2021,1,2.4615384615384617,All I Want For Christmas Is You,Mariah Carey,14
2021,2,2.8076923076923075,All I Want For Christmas Is You,Mariah Carey,14
2021,3,2.8461538461538463,All I Want For Christmas Is You,Mariah Carey,14
2021,4,1.7692307692307692,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),10
2021,5,2.1923076923076925,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),10
2021,6,2.6923076923076925,Leave The Door Open,Silk Sonic (Bruno Mars & Anderson .Paak),10
2021,7,2.4705882352941178,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2021,8,2.3653846153846154,Laugh Now Cry Later,Drake Featuring Lil Durk,16
2021,9,2.6346153846153846,All I Want For Christmas Is You,Mariah Carey,14
2021,10,1.6923076923076923,Need To Know,Doja Cat,13